second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
62.0;24;25;1;0.0036630037;0.0036630037;0.113295086;0.113295086;0.09799957275390625;76;0.0029807428;0.0029807428;0;0;1;0;0
63.0;24;25;28;0.13270143;0.13270143;0.10449661;0.10449661;0.0930023193359375;2128;0.13270143;0.13270143;0;0;28;0;0
63.0;25;21;1;0.0047393367;0.0047393367;0.0011229742;0.0011229742;0.00099945068359375;76;0.0047393367;0.0047393367;0;0;1;0;0
63.0;37;35;32;0.15165877;0.15165877;0.20224252;0.20224252;0.17999649047851562;2432;0.15165877;0.15165877;0;0;32;0;0
63.0;35;40;34;0.16113745;0.16113745;0.10561959;0.10561959;0.09400177001953125;2584;0.16113745;0.16113745;0;0;34;0;0
63.0;40;28;24;0.11374407;0.11374407;0.107865535;0.107865535;0.09600067138671875;1824;0.11374407;0.11374407;0;0;24;0;0
63.0;28;30;26;0.123222746;0.123222746;0.107865535;0.107865535;0.09600067138671875;1976;0.123222746;0.123222746;0;0;26;0;0
63.0;30;27;22;0.1042654;0.1042654;0.10898851;0.10898851;0.0970001220703125;1672;0.1042654;0.1042654;0;0;22;0;0
63.0;27;26;23;0.109004736;0.109004736;0.14831404;0.14831404;0.13199996948242188;1748;0.109004736;0.109004736;0;0;23;0;0
63.0;26;24;21;0.09952607;0.09952607;0.113484696;0.113484696;0.10100173950195312;1596;0.09952607;0.09952607;0;0;21;0;0
64.0;24;25;28;0.13207547;0.13207547;0.0062077953;0.0062077953;0.0059967041015625;2128;0.10007995;0.10007995;0;0;28;0;0
64.0;26;24;2;0.009433962;0.009433962;0.0;0.0;0.0;152;0.007148568;0.007148568;0;0;2;0;0
64.0;25;21;1;0.004716981;0.004716981;0.09420685;0.09420685;0.09100341796875;76;0.003574284;0.003574284;0;0;1;0;0
64.0;19;0;56;0.26415095;0.8537736;0.30537456;0.89958537;0.29499053955078125;5810;0.2732446;0.8891972;0;0;0;56;0
64.0;7;0;125;0.5896226;0.8537736;0.5942108;0.89958537;0.574005126953125;13097;0.6159526;0.8891972;0;0;0;125;0
65.0;19;0;102;0.52040815;0.70408165;0.5819758;0.6983748;0.464996337890625;10812;0.53382045;0.7222277;0;0;0;158;0
65.0;7;0;36;0.18367347;0.70408165;0.11639898;0.6983748;0.0930023193359375;3816;0.18840723;0.7222277;0;0;0;161;0
65.0;22;42;29;0.14795919;0.29591838;0.1964937;0.3016252;0.1569976806640625;2813;0.13888614;0.27777228;29;0;0;0;0
65.0;33;42;29;0.14795919;0.29591838;0.105131485;0.3016252;0.0839996337890625;2813;0.13888614;0.27777228;29;0;0;0;0
66.0;32;37;12;0.08219178;0.20547946;0.20392549;0.22067599;0.07300567626953125;912;0.07791542;0.19478855;0;0;12;0;0
66.0;37;35;2;0.01369863;0.01369863;0.0;0.0;0.0;152;0.012985904;0.012985904;0;0;2;0;0
66.0;35;40;35;0.23972602;0.23972602;0.23463473;0.23463473;0.0839996337890625;2660;0.22725332;0.22725332;0;0;35;0;0
66.0;31;42;29;0.3219178;0.19863014;0.05027278;0.033522293;0.01200103759765625;2813;0.3571978;0.24032465;29;0;0;0;0
66.0;40;28;23;0.15753424;0.15753424;0.24300997;0.24300997;0.08699798583984375;1748;0.14933789;0.14933789;0;0;23;0;0
66.0;28;30;27;0.1849315;0.1849315;0.268157;0.268157;0.09600067138671875;2052;0.1753097;0.1753097;0;0;27;0;0
66.0;31;37;18;0.3219178;0.20547946;0.05027278;0.22067599;0.0059967041015625;1368;0.3571978;0.19478855;0;0;18;0;0
67.0;30;27;61;0.16353887;0.16353887;0.015258836;0.015258836;0.01300048828125;4636;0.16009946;0.16009946;0;0;61;0;0
67.0;37;35;89;0.2386059;0.2386059;0.14671406;0.14671406;0.125;6764;0.23358773;0.23358773;0;0;89;0;0
67.0;40;28;65;0.17426273;0.17426273;0.35915574;0.35915574;0.305999755859375;4940;0.17059778;0.17059778;0;0;65;0;0
67.0;27;26;25;0.06702413;0.06702413;0.14554995;0.14554995;0.1240081787109375;1900;0.06561453;0.06561453;0;0;25;0;0
67.0;34;42;29;0.12600537;0.077747986;0.22418131;0.21948904;0.18700408935546875;2813;0.1443865;0.09714404;29;0;0;0;0
67.0;26;24;22;0.058981232;0.058981232;0.008211475;0.008211475;0.00699615478515625;1672;0.05774079;0.05774079;0;0;22;0;0
67.0;24;25;29;0.077747986;0.077747986;0.005865339;0.005865339;0.00499725341796875;2204;0.07611286;0.07611286;0;0;29;0;0
67.0;25;21;1;0.0026809652;0.0026809652;0.0011730678;0.0011730678;0.00099945068359375;76;0.0026245813;0.0026245813;0;0;1;0;0
67.0;35;40;34;0.09115282;0.09115282;0.0938902;0.0938902;0.07999420166015625;2584;0.08923576;0.08923576;0;0;34;0;0
67.0;34;33;18;0.12600537;0.048257373;0.22418131;0.0046922714;0.003997802734375;1368;0.1443865;0.047242463;0;0;18;0;0
68.0;40;28;37;0.10787172;0.10787172;0.010356959;0.010356959;0.0099945068359375;2812;0.10787172;0.10787172;0;0;37;0;0
68.0;33;22;25;0.072886296;0.072886296;0.008293473;0.008293473;0.00800323486328125;1900;0.072886296;0.072886296;0;0;25;0;0
68.0;28;30;53;0.15451895;0.15451895;0.21243626;0.21243626;0.2050018310546875;4028;0.15451895;0.15451895;0;0;53;0;0
68.0;22;23;5;0.014577259;0.014577259;0.0010356959;0.0010356959;0.00099945068359375;380;0.014577259;0.014577259;0;0;5;0;0
68.0;23;32;16;0.046647232;0.046647232;0.0041427836;0.0041427836;0.003997802734375;1216;0.046647232;0.046647232;0;0;16;0;0
68.0;30;27;44;0.12827988;0.12827988;0.21554334;0.21554334;0.20800018310546875;3344;0.12827988;0.12827988;0;0;44;0;0
68.0;32;37;21;0.06122449;0.06122449;0.0031070877;0.0031070877;0.00299835205078125;1596;0.06122449;0.06122449;0;0;21;0;0
68.0;27;26;45;0.13119534;0.13119534;0.14094162;0.14094162;0.13600921630859375;3420;0.13119534;0.13119534;0;0;45;0;0
68.0;37;35;2;0.005830904;0.005830904;0.0010356959;0.0010356959;0.00099945068359375;152;0.005830904;0.005830904;0;0;2;0;0
68.0;35;40;35;0.10204082;0.10204082;0.20206349;0.20206349;0.1949920654296875;2660;0.10204082;0.10204082;0;0;35;0;0
68.0;26;24;31;0.09037901;0.09037901;0.097418666;0.097418666;0.0940093994140625;2356;0.09037901;0.09037901;0;0;31;0;0
68.0;24;25;28;0.08163265;0.08163265;0.10362493;0.10362493;0.09999847412109375;2128;0.08163265;0.08163265;0;0;28;0;0
68.0;25;21;1;0.002915452;0.002915452;0.0;0.0;0.0;76;0.002915452;0.002915452;0;0;1;0;0
69.0;33;22;19;0.06484642;0.06484642;0.009741081;0.009741081;0.00499725341796875;1444;0.06484642;0.06484642;0;0;19;0;0
69.0;26;24;40;0.13651878;0.13651878;0.19687393;0.19687393;0.1009979248046875;3040;0.13651878;0.13651878;0;0;40;0;0
69.0;24;25;57;0.19453925;0.19453925;0.35283533;0.35283533;0.18100738525390625;4332;0.19453925;0.19453925;0;0;57;0;0
69.0;22;23;6;0.020477816;0.020477816;0.0038964322;0.0038964322;0.0019989013671875;456;0.020477816;0.020477816;0;0;6;0;0
69.0;23;32;16;0.054607507;0.054607507;0.0038964322;0.0038964322;0.0019989013671875;1216;0.054607507;0.054607507;0;0;16;0;0
69.0;25;21;2;0.0068259384;0.0068259384;0.0019482161;0.0019482161;0.00099945068359375;152;0.0068259384;0.0068259384;0;0;2;0;0
69.0;32;37;21;0.07167236;0.07167236;0.18518463;0.18518463;0.095001220703125;1596;0.07167236;0.07167236;0;0;21;0;0
69.0;37;35;3;0.010238908;0.010238908;0.0019482161;0.0019482161;0.00099945068359375;228;0.010238908;0.010238908;0;0;3;0;0
69.0;35;40;34;0.11604095;0.11604095;0.20078523;0.20078523;0.10300445556640625;2584;0.11604095;0.11604095;0;0;34;0;0
69.0;40;28;24;0.081911266;0.081911266;0.009741081;0.009741081;0.00499725341796875;1824;0.081911266;0.081911266;0;0;24;0;0
69.0;28;30;26;0.088737205;0.088737205;0.011689297;0.011689297;0.0059967041015625;1976;0.088737205;0.088737205;0;0;26;0;0
69.0;30;27;21;0.07167236;0.07167236;0.009755952;0.009755952;0.0050048828125;1596;0.07167236;0.07167236;0;0;21;0;0
69.0;27;26;24;0.081911266;0.081911266;0.011704168;0.011704168;0.00600433349609375;1824;0.081911266;0.081911266;0;0;24;0;0
70.0;32;42;29;0.60638297;0.30851063;0.8336712;0.6632879;0.32700347900390625;2813;0.5983745;0.2969179;29;0;0;0;0
70.0;32;23;28;0.60638297;0.29787233;0.8336712;0.17038332;0.0839996337890625;2856;0.5983745;0.30145663;28;0;0;0;0
70.0;5;0;37;0.39361703;0.39361703;0.16632879;0.16632879;0.082000732421875;3805;0.4016255;0.4016255;0;0;0;37;0
71.0;18;0;110;0.5365854;0.5365854;0.46339208;0.46339208;0.3480072021484375;11552;0.61538464;0.61538464;0;0;0;110;0
71.0;38;34;23;0.11219512;0.11219512;0.10785798;0.10785798;0.08100128173828125;1748;0.09311741;0.09311741;0;0;23;0;0
71.0;34;33;12;0.058536585;0.058536585;0.00532331;0.00532331;0.003997802734375;912;0.048582997;0.048582997;0;0;12;0;0
71.0;33;22;25;0.12195122;0.12195122;0.12648956;0.12648956;0.09499359130859375;1900;0.10121457;0.10121457;0;0;25;0;0
71.0;22;23;6;0.029268293;0.029268293;0.002661655;0.002661655;0.0019989013671875;456;0.024291499;0.024291499;0;0;6;0;0
71.0;23;32;15;0.07317073;0.07317073;0.13316402;0.13316402;0.100006103515625;1140;0.060728744;0.060728744;0;0;15;0;0
71.0;32;37;14;0.068292685;0.068292685;0.1611114;0.1611114;0.12099456787109375;1064;0.05668016;0.05668016;0;0;14;0;0
72.0;32;37;45;0.14802632;0.14802632;0.10516893;0.10516893;0.10800933837890625;3420;0.14422469;0.14422469;0;0;45;0;0
72.0;37;35;3;0.009868421;0.009868421;0.0;0.0;0.0;228;0.009614979;0.009614979;0;0;3;0;0
72.0;35;40;41;0.13486843;0.13486843;0.20154963;0.20154963;0.20699310302734375;3116;0.13140471;0.13140471;0;0;41;0;0
72.0;23;32;61;0.29605263;0.20065789;0.37877753;0.2765355;0.28400421142578125;4636;0.3141315;0.19550458;0;0;61;0;0
72.0;40;28;62;0.20394737;0.20394737;0.20155707;0.20155707;0.207000732421875;4712;0.19870956;0.19870956;0;0;62;0;0
72.0;28;30;25;0.08223684;0.08223684;0.09931507;0.09931507;0.10199737548828125;1900;0.080124825;0.080124825;0;0;25;0;0
72.0;23;42;29;0.29605263;0.09539474;0.37877753;0.102242;0.10500335693359375;2813;0.3141315;0.118626915;29;0;0;0;0
72.0;30;27;38;0.125;0.125;0.013631771;0.013631771;0.01399993896484375;2888;0.12178974;0.12178974;0;0;38;0;0
73.0;32;37;57;0.19723183;0.19723183;0.14268823;0.14268823;0.11600494384765625;4332;0.19356568;0.19356568;0;0;57;0;0
73.0;40;28;31;0.10726643;0.10726643;0.11685326;0.11685326;0.095001220703125;2356;0.10527256;0.10527256;0;0;31;0;0
73.0;30;27;42;0.14532872;0.14532872;0.126688;0.126688;0.102996826171875;3192;0.14262734;0.14262734;0;0;42;0;0
73.0;27;26;27;0.09342561;0.09342561;0.24845862;0.24845862;0.201995849609375;2052;0.091689005;0.091689005;0;0;27;0;0
73.0;26;24;23;0.07958478;0.07958478;0.004917371;0.004917371;0.003997802734375;1748;0.07810545;0.07810545;0;0;23;0;0
73.0;24;25;29;0.10034602;0.10034602;0.12545866;0.12545866;0.10199737548828125;2204;0.09848078;0.09848078;0;0;29;0;0
73.0;25;21;1;0.0034602077;0.0034602077;0.0;0.0;0.0;76;0.0033958892;0.0033958892;0;0;1;0;0
73.0;37;35;3;0.065743946;0.010380623;0.007385441;0.0024586855;0.0019989013671875;228;0.08310992;0.010187668;0;0;3;0;0
73.0;35;40;34;0.11764706;0.11764706;0.11316523;0.11316523;0.09200286865234375;2584;0.11546023;0.11546023;0;0;34;0;0
73.0;37;32;16;0.065743946;0.055363324;0.007385441;0.0049267556;0.00400543212890625;1632;0.08310992;0.07292225;16;0;0;0;0
73.0;28;30;26;0.089965396;0.089965396;0.11438519;0.11438519;0.09299468994140625;1976;0.08829312;0.08829312;0;0;26;0;0
74.0;40;28;73;0.28294572;0.28294572;0.19825654;0.19825654;0.1139984130859375;5548;0.28294572;0.28294572;0;0;73;0;0
74.0;27;26;46;0.17829457;0.17829457;0.0139052905;0.0139052905;0.00799560546875;3496;0.17829457;0.17829457;0;0;46;0;0
74.0;26;24;23;0.089147285;0.089147285;0.18435124;0.18435124;0.1060028076171875;1748;0.089147285;0.089147285;0;0;23;0;0
74.0;24;25;65;0.251938;0.251938;0.32869825;0.32869825;0.18900299072265625;4940;0.251938;0.251938;0;0;65;0;0
74.0;25;21;1;0.003875969;0.003875969;0.0;0.0;0.0;76;0.003875969;0.003875969;0;0;1;0;0
74.0;22;23;5;0.019379845;0.019379845;0.12521395;0.12521395;0.07199859619140625;380;0.019379845;0.019379845;0;0;5;0;0
74.0;23;32;16;0.062015504;0.062015504;0.0069659133;0.0069659133;0.00400543212890625;1216;0.062015504;0.062015504;0;0;16;0;0
74.0;32;37;20;0.07751938;0.07751938;0.0069659133;0.0069659133;0.00400543212890625;1520;0.07751938;0.07751938;0;0;20;0;0
74.0;37;35;3;0.011627907;0.011627907;0.0017381613;0.0017381613;0.00099945068359375;228;0.011627907;0.011627907;0;0;3;0;0
74.0;35;40;6;0.023255814;0.023255814;0.13390476;0.13390476;0.076995849609375;456;0.023255814;0.023255814;0;0;6;0;0
75.0;35;40;100;0.4524887;0.4524887;0.5154354;0.5154354;0.43399810791015625;7600;0.38217843;0.38217843;0;0;100;0;0
75.0;9;0;121;0.54751134;0.54751134;0.48456457;0.48456457;0.4080047607421875;12286;0.6178216;0.6178216;0;0;0;121;0
76.0;40;28;51;0.1875;0.1875;0.19477893;0.19477893;0.194000244140625;3876;0.17020904;0.17020904;0;0;51;0;0
76.0;6;0;63;0.23161764;0.30147058;0.11346018;0.20783927;0.113006591796875;6489;0.2849552;0.36588794;0;0;0;63;0
76.0;28;30;26;0.09558824;0.09558824;0.27609769;0.27609769;0.274993896484375;1976;0.08677323;0.08677323;0;0;26;0;0
76.0;9;0;19;0.06985294;0.30147058;0.09437908;0.20783927;0.09400177001953125;1843;0.08093272;0.36588794;0;0;0;140;0
76.0;30;27;34;0.125;0.125;0.10442136;0.10442136;0.10400390625;2584;0.113472685;0.113472685;0;0;34;0;0
76.0;32;37;12;0.04411765;0.04411765;0.1044137;0.1044137;0.10399627685546875;912;0.040049184;0.040049184;0;0;12;0;0
76.0;27;26;24;0.0882353;0.0882353;0.0040138494;0.0040138494;0.003997802734375;1824;0.08009837;0.08009837;0;0;24;0;0
76.0;37;35;2;0.007352941;0.007352941;0.0010034624;0.0010034624;0.00099945068359375;152;0.006674864;0.006674864;0;0;2;0;0
76.0;35;40;26;0.09558824;0.09558824;0.006028434;0.006028434;0.00600433349609375;1976;0.08677323;0.08677323;0;0;26;0;0
76.0;26;24;15;0.05514706;0.05514706;0.10140332;0.10140332;0.1009979248046875;1140;0.05006148;0.05006148;0;0;15;0;0
77.0;26;24;33;0.14473684;0.14473684;0.104338095;0.104338095;0.1009979248046875;2508;0.13941853;0.13941853;0;0;33;0;0
77.0;35;40;11;0.057017542;0.048245613;0.08264762;0.0;0.0;836;0.057813108;0.046472844;0;0;11;0;0
77.0;24;25;57;0.25;0.25;0.41218984;0.41218984;0.39899444580078125;4332;0.24081384;0.24081384;0;0;57;0;0
77.0;40;28;23;0.100877196;0.100877196;0.008267915;0.008267915;0.00800323486328125;1748;0.097170494;0.097170494;0;0;23;0;0
77.0;28;30;27;0.118421055;0.118421055;0.1002002;0.1002002;0.09699249267578125;2052;0.11406971;0.11406971;0;0;27;0;0
77.0;25;21;2;0.00877193;0.00877193;0.0;0.0;0.0;152;0.008449608;0.008449608;0;0;2;0;0
77.0;30;27;20;0.0877193;0.0877193;0.102273084;0.102273084;0.0989990234375;1520;0.08449608;0.08449608;0;0;20;0;0
77.0;27;26;24;0.10526316;0.10526316;0.100208074;0.100208074;0.0970001220703125;1824;0.101395294;0.101395294;0;0;24;0;0
77.0;38;42;29;0.12719299;0.12719299;0.089875154;0.089875154;0.08699798583984375;2813;0.15637334;0.15637334;29;0;0;0;0
77.0;35;37;2;0.057017542;0.00877193;0.08264762;0.08264762;0.0800018310546875;204;0.057813108;0.011340263;2;0;0;0;0
78.0;35;37;16;0.3478261;0.3478261;0.006956737;0.006956737;0.00299835205078125;1632;0.35931307;0.35931307;16;0;0;0;0
78.0;41;42;29;0.6304348;0.6304348;0.99304324;0.99304324;0.42800140380859375;2813;0.6193307;0.6193307;29;0;0;0;0
78.0;4;0;1;0.02173913;0.02173913;0.0;0.0;0.0;97;0.02135623;0.02135623;0;0;0;1;0
79.0;27;42;29;0.14871795;0.14871795;0.391529;0.391529;0.29599761962890625;2813;0.17466626;0.17466626;29;0;0;0;0
79.0;41;38;21;0.10769231;0.10769231;0.108465955;0.108465955;0.082000732421875;1596;0.09909966;0.09909966;0;0;21;0;0
79.0;38;34;31;0.15897436;0.15897436;0.11375403;0.11375403;0.08599853515625;2356;0.14628997;0.14628997;0;0;31;0;0
79.0;34;33;12;0.06153846;0.06153846;0.11110999;0.11110999;0.0839996337890625;912;0.056628376;0.056628376;0;0;12;0;0
79.0;40;35;26;0.13333334;0.14358975;0.009264212;0.010586229;0.0070037841796875;2652;0.16466936;0.17410742;26;0;0;0;0
79.0;33;22;24;0.12307692;0.12307692;0.11773017;0.11773017;0.0890045166015625;1824;0.11325675;0.11325675;0;0;24;0;0
79.0;22;23;6;0.03076923;0.03076923;0.0026440343;0.0026440343;0.0019989013671875;456;0.028314188;0.028314188;0;0;6;0;0
79.0;23;32;15;0.07692308;0.07692308;0.0052880687;0.0052880687;0.003997802734375;1140;0.07078547;0.07078547;0;0;15;0;0
79.0;32;37;21;0.10769231;0.10769231;0.13757052;0.13757052;0.10400390625;1596;0.09909966;0.09909966;0;0;21;0;0
79.0;37;35;2;0.010256411;0.14358975;0.0013220172;0.010586229;0.00099945068359375;152;0.009438063;0.17410742;0;0;2;0;0
79.0;35;40;8;0.041025642;0.041025642;0.0013220172;0.0013220172;0.00099945068359375;608;0.037752252;0.037752252;0;0;8;0;0
80.0;35;40;32;0.114285715;0.114285715;0.1261698;0.1261698;0.108001708984375;2432;0.10654984;0.10654984;0;0;32;0;0
80.0;40;28;23;0.08214286;0.08214286;0.11915542;0.11915542;0.10199737548828125;1748;0.07658269;0.07658269;0;0;23;0;0
80.0;28;30;27;0.09642857;0.09642857;0.008181964;0.008181964;0.0070037841796875;2052;0.089901425;0.089901425;0;0;27;0;0
80.0;30;27;53;0.18928571;0.18928571;0.20910355;0.20910355;0.17899322509765625;4028;0.17647317;0.17647317;0;0;53;0;0
80.0;24;42;29;0.20714286;0.10357143;0.20327456;0.09930658;0.0850067138671875;2813;0.21980284;0.12324206;29;0;0;0;0
80.0;27;26;24;0.08571429;0.08571429;0.09696251;0.09696251;0.08300018310546875;1824;0.07991238;0.07991238;0;0;24;0;0
80.0;26;24;23;0.08214286;0.08214286;0.004670315;0.004670315;0.003997802734375;1748;0.07658269;0.07658269;0;0;23;0;0
80.0;24;25;29;0.20714286;0.10357143;0.20327456;0.10396799;0.08899688720703125;2204;0.21980284;0.09656079;0;0;29;0;0
80.0;20;0;39;0.13928571;0.13928571;0.23131429;0.23131429;0.19800567626953125;3900;0.17086528;0.17086528;0;0;0;39;0
80.0;25;21;1;0.0035714286;0.0035714286;0.0011675787;0.0011675787;0.00099945068359375;76;0.0033296824;0.0033296824;0;0;1;0;0
81.0;20;0;136;0.40597016;0.40597016;0.31657475;0.31657475;0.32100677490234375;14416;0.47815847;0.47815847;0;0;0;175;0
81.0;37;35;16;0.047761194;0.047761194;0.0049282582;0.0049282582;0.00499725341796875;1216;0.040333014;0.040333014;0;0;16;0;0
81.0;35;40;35;0.104477614;0.104477614;0.010849692;0.010849692;0.0110015869140625;2660;0.088228464;0.088228464;0;0;35;0;0
81.0;40;28;23;0.06865671;0.06865671;0.101574786;0.101574786;0.102996826171875;1748;0.057978705;0.057978705;0;0;23;0;0
81.0;28;30;63;0.1880597;0.1880597;0.2938822;0.2938822;0.29799652099609375;4788;0.15881124;0.15881124;0;0;63;0;0
81.0;36;42;29;0.08656716;0.08656716;0.16568728;0.16568728;0.16800689697265625;2813;0.09330326;0.09330326;29;0;0;0;0
81.0;30;27;22;0.065671645;0.065671645;0.0098565165;0.0098565165;0.0099945068359375;1672;0.055457894;0.055457894;0;0;22;0;0
81.0;27;26;11;0.032835823;0.032835823;0.096646525;0.096646525;0.09799957275390625;836;0.027728947;0.027728947;0;0;11;0;0
82.0;27;26;52;0.17567568;0.31756756;0.1711592;0.18468834;0.11399078369140625;3952;0.14356813;0.29919714;0;0;52;0;0
82.0;24;26;42;0.23986487;0.31756756;0.15318525;0.18468834;0.00901031494140625;4284;0.23569587;0.29919714;42;0;0;0;0
82.0;20;0;111;0.375;0.375;0.50899845;0.50899845;0.3389892578125;11766;0.4274349;0.4274349;0;0;0;286;0
82.0;30;42;29;0.12837838;0.097972974;0.16065435;0.15615226;0.10399627685546875;2813;0.12703891;0.10219058;29;0;0;0;0
82.0;30;27;9;0.12837838;0.030405406;0.16065435;0.004502079;0.00299835205078125;684;0.12703891;0.02484833;0;0;9;0;0
82.0;26;24;23;0.0777027;0.0777027;0.006002772;0.006002772;0.003997802734375;1748;0.06350129;0.06350129;0;0;23;0;0
82.0;24;25;29;0.23986487;0.097972974;0.15318525;0.1396561;0.09300994873046875;2204;0.23569587;0.080066845;0;0;29;0;0
82.0;25;21;1;0.0033783785;0.0033783785;0.0;0.0;0.0;76;0.0027609256;0.0027609256;0;0;1;0;0
83.0;36;27;67;0.21269841;0.21269841;0.13198526;0.13198526;0.11100006103515625;5092;0.19718856;0.19718856;0;0;67;0;0
83.0;26;42;29;0.16190477;0.092063494;0.33650845;0.21640721;0.18199920654296875;2813;0.17368238;0.108933896;29;0;0;0;0
83.0;30;36;49;0.15555556;0.15555556;0.02140032;0.02140032;0.01799774169921875;4998;0.19354838;0.19354838;49;0;0;0;0
83.0;35;40;50;0.15873016;0.15873016;0.25327492;0.25327492;0.21300506591796875;3800;0.14715564;0.14715564;0;0;50;0;0
83.0;40;28;38;0.12063492;0.12063492;0.12366645;0.12366645;0.10400390625;2888;0.11183828;0.11183828;0;0;38;0;0
83.0;27;26;31;0.0984127;0.0984127;0.008318818;0.008318818;0.00699615478515625;2356;0.091236494;0.091236494;0;0;31;0;0
83.0;26;24;22;0.16190477;0.06984127;0.33650845;0.12010124;0.10100555419921875;1672;0.17368238;0.06474848;0;0;22;0;0
83.0;24;25;28;0.08888889;0.08888889;0.12484578;0.12484578;0.1049957275390625;2128;0.082407154;0.082407154;0;0;28;0;0
83.0;25;21;1;0.0031746032;0.0031746032;0.0;0.0;0.0;76;0.0029431127;0.0029431127;0;0;1;0;0
84.0;40;28;53;0.18088737;0.18088737;0.018920504;0.018920504;0.01699066162109375;4028;0.1550304;0.1550304;0;0;53;0;0
84.0;20;0;107;0.3651877;0.42662117;0.46992856;0.7138136;0.4219970703125;11342;0.43653297;0.5085829;0;0;0;393;0
84.0;27;26;33;0.11262798;0.11262798;0.013372641;0.013372641;0.0120086669921875;2508;0.096528366;0.096528366;0;0;33;0;0
84.0;26;24;23;0.0784983;0.0784983;0.0066778245;0.0066778245;0.0059967041015625;1748;0.06727735;0.06727735;0;0;23;0;0
84.0;29;30;34;0.11604095;0.11604095;0.011138204;0.011138204;0.01000213623046875;2584;0.099453464;0.099453464;0;0;34;0;0
84.0;17;0;18;0.061433446;0.42662117;0.24388503;0.7138136;0.2190093994140625;1872;0.07204988;0.5085829;0;0;0;18;0
84.0;30;27;25;0.085324235;0.085324235;0.23607725;0.23607725;0.21199798583984375;1900;0.07312755;0.07312755;0;0;25;0;0
85.0;40;28;61;0.15803109;0.15803109;0.12227316;0.12227316;0.10601043701171875;4636;0.14011969;0.14011969;0;0;61;0;0
85.0;30;27;61;0.15803109;0.15803109;0.2456727;0.2456727;0.2129974365234375;4636;0.14011969;0.14011969;0;0;61;0;0
85.0;17;0;125;0.3238342;0.3238342;0.26873696;0.26873696;0.23299407958984375;13250;0.4004715;0.4004715;0;0;0;143;0
85.0;26;24;34;0.0880829;0.0880829;0.011536532;0.011536532;0.01000213623046875;2584;0.0780995;0.0780995;0;0;34;0;0
85.0;24;25;80;0.20725389;0.20725389;0.23413616;0.23413616;0.20299530029296875;6080;0.18376352;0.18376352;0;0;80;0;0
85.0;25;21;2;0.005181347;0.005181347;0.0011527733;0.0011527733;0.00099945068359375;152;0.004594088;0.004594088;0;0;2;0;0
85.0;27;26;23;0.059585493;0.059585493;0.1164917;0.1164917;0.1009979248046875;1748;0.052832015;0.052832015;0;0;23;0;0
