second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
71.0;10;0;5;0.014084507;0.014084507;0.0155100655;0.0155100655;0.0160064697265625;380;0.012591954;0.012591954;0;0;5;0;0
71.0;11;9;31;0.08732394;0.08732394;0.30328906;0.30328906;0.31299591064453125;2356;0.07807012;0.07807012;0;0;31;0;0
71.0;9;20;97;0.27323943;0.27323943;0.2577569;0.2577569;0.2660064697265625;7372;0.24428391;0.24428391;0;0;97;0;0
71.0;19;6;123;0.34647888;0.34647888;0.37402323;0.37402323;0.38599395751953125;12546;0.4157333;0.4157333;123;0;0;0;0
71.0;14;10;28;0.07887324;0.07887324;0.03391071;0.03391071;0.03499603271484375;2128;0.07051495;0.07051495;0;0;28;0;0
71.0;20;2;2;0.0056338026;0.0056338026;0.0;0.0;0.0;152;0.0050367815;0.0050367815;0;0;2;0;0
71.0;2;14;69;0.1943662;0.1943662;0.0155100655;0.0155100655;0.0160064697265625;5244;0.17376897;0.17376897;0;0;69;0;0
72.0;19;6;8;0.028880866;0.028880866;0.0038001856;0.0038001856;0.00299835205078125;816;0.038381938;0.038381938;8;0;0;0;0
72.0;2;14;84;0.3032491;0.3032491;0.54625976;0.54625976;0.430999755859375;6384;0.3002822;0.3002822;0;0;84;0;0
72.0;14;10;70;0.25270757;0.25270757;0.16603814;0.16603814;0.13100433349609375;5320;0.25023517;0.25023517;0;0;70;0;0
72.0;10;0;66;0.23826715;0.23826715;0.14068423;0.14068423;0.11100006103515625;5016;0.23593603;0.23593603;0;0;66;0;0
72.0;1;18;9;0.032490976;0.032490976;0.0038001856;0.0038001856;0.00299835205078125;684;0.032173093;0.032173093;0;0;9;0;0
72.0;18;16;23;0.08303249;0.08303249;0.00887677;0.00887677;0.0070037841796875;1748;0.08222013;0.08222013;0;0;23;0;0
72.0;16;15;17;0.06137184;0.06137184;0.13054073;0.13054073;0.102996826171875;1292;0.060771402;0.060771402;0;0;17;0;0
73.0;16;15;10;0.030959751;0.030959751;0.003896519;0.003896519;0.003997802734375;760;0.030959751;0.030959751;0;0;10;0;0
73.0;15;13;35;0.108359136;0.108359136;0.005852215;0.005852215;0.00600433349609375;2660;0.108359136;0.108359136;0;0;35;0;0
73.0;13;12;33;0.10216718;0.10216718;0.007793038;0.007793038;0.00799560546875;2508;0.10216718;0.10216718;0;0;33;0;0
73.0;12;8;19;0.05882353;0.05882353;0.11891076;0.11891076;0.12200164794921875;1444;0.05882353;0.05882353;0;0;19;0;0
73.0;8;6;31;0.095975235;0.095975235;0.121833146;0.121833146;0.125;2356;0.095975235;0.095975235;0;0;31;0;0
73.0;6;19;11;0.03405573;0.03405573;0.0029223894;0.0029223894;0.00299835205078125;836;0.03405573;0.03405573;0;0;11;0;0
73.0;19;11;13;0.04024768;0.04024768;0.0029223894;0.0029223894;0.00299835205078125;988;0.04024768;0.04024768;0;0;13;0;0
73.0;11;9;30;0.09287926;0.09287926;0.11891076;0.11891076;0.12200164794921875;2280;0.09287926;0.09287926;0;0;30;0;0
73.0;9;20;26;0.08049536;0.08049536;0.004878085;0.004878085;0.0050048828125;1976;0.08049536;0.08049536;0;0;26;0;0
73.0;20;2;39;0.120743036;0.120743036;0.12085902;0.12085902;0.12400054931640625;2964;0.120743036;0.120743036;0;0;39;0;0
73.0;2;14;36;0.111455105;0.111455105;0.11598093;0.11598093;0.11899566650390625;2736;0.111455105;0.111455105;0;0;36;0;0
73.0;14;10;12;0.0371517;0.0371517;0.0019482595;0.0019482595;0.0019989013671875;912;0.0371517;0.0371517;0;0;12;0;0
73.0;10;0;28;0.086687304;0.086687304;0.37329248;0.37329248;0.38299560546875;2128;0.086687304;0.086687304;0;0;28;0;0
74.0;2;20;11;1.0;1.0;1.0;1.0;0.0890045166015625;1122;1.0;1.0;11;0;0;0;0
75.0;16;18;11;1.0;1.0;1.0;1.0;0.08899688720703125;1122;1.0;1.0;11;0;0;0;0
76.0;6;8;7;0.13725491;0.13725491;0.49204746;0.49204746;0.09299468994140625;714;0.13725491;0.13725491;7;0;0;0;0
76.0;17;7;15;0.29411766;0.29411766;0.44974163;0.44974163;0.08499908447265625;1530;0.29411766;0.29411766;15;0;0;0;0
76.0;9;11;5;0.09803922;0.09803922;0.015864685;0.015864685;0.00299835205078125;510;0.09803922;0.09803922;5;0;0;0;0
76.0;5;9;24;0.47058824;0.47058824;0.042346198;0.042346198;0.00800323486328125;2448;0.47058824;0.47058824;24;0;0;0;0
77.0;11;9;26;0.1625;0.1625;0.1551689;0.1551689;0.0989990234375;1976;0.15551707;0.15551707;0;0;26;0;0
77.0;9;20;26;0.1625;0.1625;0.15986846;0.15986846;0.10199737548828125;1976;0.15551707;0.15551707;0;0;26;0;0
77.0;20;2;39;0.24375;0.3625;0.1771121;0.6661405;0.11299896240234375;2964;0.23327562;0.38580197;0;0;39;0;0
77.0;2;14;36;0.225;0.225;0.010977578;0.010977578;0.0070037841796875;2736;0.21533135;0.21533135;0;0;36;0;0
77.0;14;10;12;0.19375;0.075;0.4937399;0.0047115097;0.0030059814453125;912;0.22430348;0.07177711;0;0;12;0;0
77.0;18;1;2;0.0125;0.0125;0.0031330343;0.0031330343;0.0019989013671875;204;0.016055407;0.016055407;2;0;0;0;0
77.0;14;2;19;0.19375;0.3625;0.4937399;0.6661405;0.31200408935546875;1938;0.22430348;0.38580197;19;0;0;0;0
78.0;2;14;6;0.08;0.08;0.33564773;0.33564773;0.0970001220703125;456;0.07093964;0.07093964;0;0;6;0;0
78.0;14;10;12;0.16;0.16;0.010375142;0.010375142;0.00299835205078125;912;0.14187928;0.14187928;0;0;12;0;0
78.0;10;0;29;0.38666666;0.38666666;0.3218142;0.3218142;0.0930023193359375;2204;0.3428749;0.3428749;0;0;29;0;0
78.0;4;7;28;0.37333333;0.37333333;0.33216295;0.33216295;0.0959930419921875;2856;0.44430616;0.44430616;28;0;0;0;0
79.0;0;21;30;0.38961038;0.38961038;0.5054025;0.5054025;0.1869964599609375;2910;0.42996454;0.42996454;30;0;0;0;0
79.0;20;9;11;0.14285715;0.14285715;0.22702904;0.22702904;0.0839996337890625;1122;0.16578014;0.16578014;11;0;0;0;0
79.0;10;0;36;0.46753246;0.46753246;0.26756847;0.26756847;0.0989990234375;2736;0.40425533;0.40425533;0;0;36;0;0
80.0;17;0;18;1.0;1.0;1.0;1.0;0.0839996337890625;1368;1.0;1.0;0;0;18;0;0
81.0;11;19;15;0.55263156;0.19736843;0.37863415;0.27293915;0.2350006103515625;1530;0.54470265;0.20086648;15;0;0;0;0
81.0;13;15;22;0.28947368;0.28947368;0.009286417;0.009286417;0.00799560546875;2244;0.29460418;0.29460418;22;0;0;0;0
81.0;7;4;12;0.15789473;0.15789473;0.61207944;0.61207944;0.5270004272460938;1224;0.16069318;0.16069318;12;0;0;0;0
81.0;11;21;27;0.55263156;0.35526314;0.37863415;0.10569502;0.09100341796875;2619;0.54470265;0.34383616;27;0;0;0;0
82.0;11;21;3;0.22222222;0.019607844;0.43344444;0.2576815;0.1510009765625;291;0.22641347;0.024890942;3;0;0;0;0
82.0;19;11;13;0.08496732;0.08496732;0.16552964;0.16552964;0.0970001220703125;988;0.084509455;0.084509455;0;0;13;0;0
82.0;11;9;31;0.22222222;0.20261438;0.43344444;0.17576294;0.102996826171875;2356;0.22641347;0.20152254;0;0;31;0;0
82.0;9;20;26;0.16993465;0.16993465;0.010246328;0.010246328;0.00600433349609375;1976;0.16901891;0.16901891;0;0;26;0;0
82.0;20;2;2;0.013071896;0.013071896;0.0;0.0;0.0;152;0.013001454;0.013001454;0;0;2;0;0
82.0;2;14;37;0.24183007;0.24183007;0.18942037;0.18942037;0.11100006103515625;2812;0.2405269;0.2405269;0;0;37;0;0
82.0;14;10;12;0.078431375;0.078431375;0.19112593;0.19112593;0.11199951171875;912;0.078008726;0.078008726;0;0;12;0;0
82.0;10;0;29;0.18954249;0.18954249;0.010233309;0.010233309;0.0059967041015625;2204;0.18852109;0.18852109;0;0;29;0;0
83.0;8;3;4;0.0625;0.0625;0.10287875;0.10287875;0.0930023193359375;408;0.0655106;0.0655106;4;0;0;0;0
83.0;19;21;30;0.46875;0.9375;0.35951015;0.89712125;0.3249969482421875;2910;0.4672447;0.9344894;30;0;0;0;0
83.0;4;21;30;0.46875;0.9375;0.53761107;0.89712125;0.48600006103515625;2910;0.4672447;0.9344894;30;0;0;0;0
84.0;6;19;9;0.056603774;0.056603774;0.17391604;0.17391604;0.09600067138671875;684;0.056603774;0.056603774;0;0;9;0;0
84.0;19;11;13;0.08176101;0.08176101;0.0072424705;0.0072424705;0.003997802734375;988;0.08176101;0.08176101;0;0;13;0;0
84.0;11;9;31;0.19496855;0.19496855;0.1793479;0.1793479;0.0989990234375;2356;0.19496855;0.19496855;0;0;31;0;0
84.0;9;20;26;0.16352202;0.16352202;0.19927852;0.19927852;0.1100006103515625;1976;0.16352202;0.16352202;0;0;26;0;0
84.0;20;2;2;0.012578616;0.012578616;0.0018106176;0.0018106176;0.00099945068359375;152;0.012578616;0.012578616;0;0;2;0;0
84.0;2;14;37;0.2327044;0.2327044;0.2173847;0.2173847;0.1199951171875;2812;0.2327044;0.2327044;0;0;37;0;0
84.0;14;10;12;0.0754717;0.0754717;0.0054318532;0.0054318532;0.00299835205078125;912;0.0754717;0.0754717;0;0;12;0;0
84.0;10;0;29;0.18238993;0.18238993;0.2155879;0.2155879;0.1190032958984375;2204;0.18238993;0.18238993;0;0;29;0;0
85.0;2;20;20;0.25;0.25;0.2746915;0.2746915;0.24200439453125;2040;0.259542;0.259542;20;0;0;0;0
85.0;5;21;30;0.375;0.75;0.2088504;0.72530854;0.18399810791015625;2910;0.370229;0.740458;30;0;0;0;0
85.0;14;21;30;0.375;0.75;0.5164581;0.72530854;0.4550018310546875;2910;0.370229;0.740458;30;0;0;0;0
86.0;20;2;11;0.07746479;0.07746479;0.123270184;0.123270184;0.09799957275390625;836;0.070222594;0.070222594;0;0;11;0;0
86.0;2;14;37;0.26056337;0.26056337;0.13332757;0.13332757;0.10599517822265625;2812;0.23620328;0.23620328;0;0;37;0;0
86.0;14;10;12;0.08450704;0.08450704;0.0037715207;0.0037715207;0.00299835205078125;912;0.07660647;0.07660647;0;0;12;0;0
86.0;10;0;29;0.20422535;0.20422535;0.12830848;0.12830848;0.1020050048828125;2204;0.1851323;0.1851323;0;0;29;0;0
86.0;6;21;30;0.2112676;0.37323943;0.25031188;0.6113222;0.19899749755859375;2910;0.24443512;0.43183535;30;0;0;0;0
86.0;17;21;23;0.16197184;0.37323943;0.36101034;0.6113222;0.2870025634765625;2231;0.18740025;0.43183535;23;0;0;0;0
87.0;17;21;7;0.73333335;0.46666667;0.87704414;0.8756788;0.6409988403320312;679;0.76379174;0.52758354;7;0;0;0;0
87.0;7;17;4;0.26666668;0.26666668;0.12295586;0.12295586;0.09000396728515625;304;0.23620823;0.23620823;0;0;4;0;0
87.0;17;0;4;0.73333335;0.26666668;0.87704414;0.0013653656;0.00099945068359375;304;0.76379174;0.23620823;0;0;4;0;0
88.0;7;21;30;0.13761468;0.13761468;0.27066624;0.27066624;0.095001220703125;2910;0.16920573;0.16920573;30;0;0;0;0
88.0;4;17;18;0.08256881;0.08256881;0.011390067;0.011390067;0.003997802734375;1368;0.079544134;0.079544134;0;0;18;0;0
88.0;17;0;4;0.018348623;0.018348623;0.0056950334;0.0056950334;0.0019989013671875;304;0.017676475;0.017676475;0;0;4;0;0
88.0;8;6;34;0.1559633;0.1559633;0.29629388;0.29629388;0.10399627685546875;2584;0.15025003;0.15025003;0;0;34;0;0
88.0;6;19;11;0.050458714;0.050458714;0.00854255;0.00854255;0.00299835205078125;836;0.048610304;0.048610304;0;0;11;0;0
88.0;19;11;13;0.059633028;0.059633028;0.011411803;0.011411803;0.00400543212890625;988;0.05744854;0.05744854;0;0;13;0;0
88.0;11;9;31;0.14220184;0.14220184;0.0170851;0.0170851;0.0059967041015625;2356;0.13699268;0.13699268;0;0;31;0;0
88.0;9;20;26;0.119266056;0.119266056;0.022780133;0.022780133;0.00799560546875;1976;0.11489708;0.11489708;0;0;26;0;0
88.0;20;2;2;0.0091743115;0.0091743115;0.0;0.0;0.0;152;0.008838237;0.008838237;0;0;2;0;0
88.0;2;14;37;0.16972478;0.16972478;0.34759265;0.34759265;0.12200164794921875;2812;0.16350739;0.16350739;0;0;37;0;0
88.0;14;10;12;0.055045873;0.055045873;0.00854255;0.00854255;0.00299835205078125;912;0.05302942;0.05302942;0;0;12;0;0
89.0;10;0;29;0.68421054;0.50877196;0.49858952;0.019597366;0.00699615478515625;2204;0.64512193;0.44796747;0;0;29;0;0
89.0;20;21;18;0.31578946;0.49122807;0.5014105;0.98040265;0.1790008544921875;1746;0.35487804;0.55203253;18;0;0;0;0
89.0;10;21;10;0.68421054;0.49122807;0.49858952;0.98040265;0.17099761962890625;970;0.64512193;0.55203253;10;0;0;0;0
90.0;20;21;12;0.19354838;1.0;0.25845936;1.0;0.27500152587890625;1164;0.19354838;1.0;12;0;0;0;0
90.0;10;21;20;0.32258064;1.0;0.1851557;1.0;0.1970062255859375;1940;0.32258064;1.0;20;0;0;0;0
90.0;16;21;30;0.48387095;1.0;0.5563849;1.0;0.5919952392578125;2910;0.48387095;1.0;30;0;0;0;0
91.0;9;21;30;0.25170067;0.40816328;0.30542576;0.6449652;0.19300079345703125;2910;0.27686614;0.4681467;30;0;0;0;0
91.0;18;21;30;0.20408164;0.40816328;0.34573758;0.6449652;0.22299957275390625;2910;0.23407336;0.4681467;30;0;0;0;0
91.0;9;20;7;0.25170067;0.04761905;0.30542576;0.006198176;0.003997802734375;532;0.27686614;0.042792793;0;0;7;0;0
91.0;20;2;2;0.013605442;0.013605442;0.001549544;0.001549544;0.00099945068359375;152;0.012226513;0.012226513;0;0;2;0;0
91.0;2;14;37;0.25170067;0.25170067;0.17675447;0.17675447;0.11400604248046875;2812;0.22619048;0.22619048;0;0;37;0;0
91.0;14;10;12;0.08163265;0.08163265;0.006198176;0.006198176;0.003997802734375;912;0.07335907;0.07335907;0;0;12;0;0
91.0;10;0;29;0.19727892;0.19727892;0.16433446;0.16433446;0.10599517822265625;2204;0.17728443;0.17728443;0;0;29;0;0
92.0;5;9;13;0.078313254;0.078313254;0.12696353;0.12696353;0.0970001220703125;988;0.07251909;0.07251909;0;0;13;0;0
92.0;9;20;25;0.15060242;0.15060242;0.13219625;0.13219625;0.1009979248046875;1900;0.13945977;0.13945977;0;0;25;0;0
92.0;20;2;2;0.012048192;0.012048192;0.0;0.0;0.0;152;0.0111567825;0.0111567825;0;0;2;0;0
92.0;2;14;36;0.3253012;0.21686748;0.25916976;0.13874714;0.1060028076171875;2736;0.32897827;0.20082209;0;0;36;0;0
92.0;14;10;13;0.078313254;0.078313254;0.0052327267;0.0052327267;0.003997802734375;988;0.07251909;0.07251909;0;0;13;0;0
