second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
74.0;24;25;29;0.20714286;0.20714286;0.17343795;0.17343795;0.12799835205078125;2204;0.17056184;0.17056184;0;0;29;0;1
74.0;35;42;29;0.20714286;0.50714284;0.2913307;0.8089464;0.21500396728515625;2813;0.21769077;0.53296703;29;0;0;0;1
74.0;1;0;3;0.021428572;0.021428572;0.0027085142;0.0027085142;0.0019989013671875;291;0.022519734;0.022519734;0;0;0;34;1
74.0;25;21;1;0.007142857;0.007142857;0.0013542571;0.0013542571;0.00099945068359375;76;0.0058814427;0.0058814427;0;0;1;0;1
74.0;38;29;28;0.2;0.2;0.010844395;0.010844395;0.00800323486328125;2856;0.22101842;0.22101842;28;0;0;0;1
74.0;39;42;29;0.20714286;0.50714284;0.39295167;0.8089464;0.29000091552734375;2813;0.21769077;0.53296703;29;0;0;0;1
74.0;32;42;13;0.092857145;0.50714284;0.12466402;0.8089464;0.09200286865234375;1261;0.097585514;0.53296703;13;0;0;0;1
75.0;32;42;16;0.23188406;0.65217394;0.0820057;0.99206114;0.09299468994140625;1552;0.22779979;0.6406869;16;0;0;0;1
75.0;31;22;24;0.3478261;0.3478261;0.007938857;0.007938857;0.009002685546875;2448;0.35931307;0.35931307;24;0;0;0;1
75.0;40;42;29;0.42028984;0.65217394;0.91005546;0.99206114;1.0320053100585938;2813;0.41288713;0.6406869;29;0;0;0;1
76.0;37;40;26;0.33766234;0.33766234;0.61314845;0.61314845;0.167999267578125;1976;0.32329842;0.32329842;0;0;26;0;1
76.0;40;21;1;0.012987013;0.012987013;0.0;0.0;0.0;76;0.012434555;0.012434555;0;0;1;0;1
76.0;33;37;10;0.12987013;0.12987013;0.014590817;0.014590817;0.003997802734375;1020;0.16688481;0.16688481;10;0;0;0;1
76.0;28;39;28;0.36363637;0.36363637;0.35766992;0.35766992;0.09799957275390625;2128;0.34816754;0.34816754;0;0;28;0;1
76.0;39;41;12;0.15584415;0.15584415;0.014590817;0.014590817;0.003997802734375;912;0.14921466;0.14921466;0;0;12;0;1
77.0;41;21;1;0.015151516;0.030303031;0.0020778808;0.0041557616;0.00099945068359375;76;0.013511111;0.027022222;0;0;1;0;1
77.0;31;42;29;0.43939394;0.43939394;0.59251326;0.59251326;0.28499603271484375;2813;0.5000889;0.5000889;29;0;0;0;1
77.0;33;40;34;0.5151515;0.5151515;0.23492743;0.23492743;0.11299896240234375;2584;0.45937777;0.45937777;0;0;34;0;1
77.0;40;21;1;0.015151516;0.030303031;0.0020778808;0.0041557616;0.00099945068359375;76;0.013511111;0.027022222;0;0;1;0;1
77.0;23;32;1;0.015151516;0.015151516;0.16840352;0.16840352;0.08100128173828125;76;0.013511111;0.013511111;0;0;1;0;1
78.0;23;32;6;0.04225352;0.04225352;0.0043580956;0.0043580956;0.00299835205078125;456;0.036747523;0.036747523;0;0;6;0;1
78.0;32;31;23;0.16197184;0.16197184;0.13080941;0.13080941;0.089996337890625;1748;0.1408655;0.1408655;0;0;23;0;1
78.0;31;41;21;0.14788732;0.14788732;0.138084;0.138084;0.095001220703125;1596;0.12861633;0.12861633;0;0;21;0;1
78.0;41;21;1;0.0070422534;0.014084507;0.0;0.0014526986;0.0;76;0.006124587;0.012249174;0;0;1;0;1
78.0;27;42;29;0.20422535;0.5422535;0.28488418;0.5741375;0.1959991455078125;2813;0.2266903;0.6019018;29;0;0;0;1
78.0;21;42;32;0.22535211;0.5422535;0.16570744;0.5741375;0.11400604248046875;3104;0.25014102;0.6019018;32;0;0;0;1
78.0;22;40;13;0.20422535;0.09154929;0.2747042;0.15115827;0.10399627685546875;988;0.20469014;0.07961963;0;0;13;0;1
78.0;40;21;1;0.0070422534;0.014084507;0.0014526986;0.0014526986;0.00099945068359375;76;0.006124587;0.012249174;0;0;1;0;1
78.0;22;42;16;0.20422535;0.5422535;0.2747042;0.5741375;0.08499908447265625;1552;0.20469014;0.6019018;16;0;0;0;1
79.0;22;42;13;0.25;0.40384614;0.5174214;0.67156154;0.2819976806640625;1261;0.28704756;0.46369225;13;0;0;0;1
79.0;32;31;8;0.15384616;0.15384616;0.1633093;0.1633093;0.0890045166015625;608;0.138402;0.138402;0;0;8;0;1
79.0;31;41;22;0.42307693;0.42307693;0.16512914;0.16512914;0.089996337890625;1672;0.38060552;0.38060552;0;0;22;0;1
79.0;41;21;1;0.01923077;0.01923077;0.0;0.0;0.0;76;0.01730025;0.01730025;0;0;1;0;1
79.0;40;42;8;0.15384616;0.40384614;0.15414013;0.67156154;0.08400726318359375;776;0.17664467;0.46369225;8;0;0;0;1
80.0;40;42;21;0.21212122;0.5050505;0.018209057;0.4615432;0.00899505615234375;2037;0.21148255;0.5035299;21;0;0;0;1
80.0;13;0;17;0.17171717;0.3838384;0.17409033;0.36234325;0.08599853515625;1649;0.17120017;0.3826827;0;0;0;17;1
80.0;25;34;10;0.3939394;0.1010101;0.6194477;0.17611355;0.08699798583984375;1020;0.39794436;0.10589701;10;0;0;0;1
80.0;12;0;21;0.21212122;0.3838384;0.18825293;0.36234325;0.09299468994140625;2037;0.21148255;0.3826827;0;0;0;46;1
80.0;34;21;1;0.01010101;0.01010101;0.0;0.0;0.0;76;0.007890365;0.007890365;0;0;1;0;1
80.0;25;42;29;0.3939394;0.5050505;0.6194477;0.4615432;0.21900177001953125;2813;0.39794436;0.5035299;29;0;0;0;1
81.0;41;21;1;0.008403362;0.008403362;0.0;0.0;0.0;76;0.006425431;0.006425431;0;0;1;0;1
81.0;23;42;29;0.24369748;0.48739496;0.28676844;0.4825412;0.27099609375;2813;0.2378255;0.475651;29;0;0;0;1
81.0;33;42;29;0.24369748;0.48739496;0.19577275;0.4825412;0.18500518798828125;2813;0.2378255;0.475651;29;0;0;0;1
81.0;8;0;57;0.4789916;0.4789916;0.42222455;0.42222455;0.3990020751953125;5898;0.49864727;0.49864727;0;0;0;57;1
81.0;22;40;3;0.025210084;0.025210084;0.09523425;0.09523425;0.089996337890625;228;0.019276293;0.019276293;0;0;3;0;1
82.0;22;40;8;0.125;0.125;0.008505941;0.008505941;0.003997802734375;608;0.108726755;0.108726755;0;0;8;0;1
82.0;40;21;1;0.015625;0.03125;0.6085157;0.6085157;0.28600311279296875;76;0.013590844;0.027181689;0;0;1;0;1
82.0;27;30;28;0.4375;0.4375;0.19148107;0.19148107;0.089996337890625;2856;0.5107296;0.5107296;28;0;0;0;1
82.0;24;25;26;0.40625;0.40625;0.19149731;0.19149731;0.09000396728515625;1976;0.35336193;0.35336193;0;0;26;0;1
82.0;25;21;1;0.015625;0.03125;0.0;0.6085157;0.0;76;0.013590844;0.027181689;0;0;1;0;1
83.0;3;0;4;0.093023255;0.093023255;0.0020417706;0.0020417706;0.0019989013671875;397;0.1;0.1;0;0;0;37;1
83.0;33;40;9;0.20930232;0.20930232;0.080696695;0.080696695;0.07900238037109375;684;0.17229219;0.17229219;0;0;9;0;1
83.0;40;21;1;0.6976744;0.023255814;0.91726154;0.0010208853;0.00099945068359375;76;0.7277078;0.019143578;0;0;1;0;1
83.0;40;42;29;0.6976744;0.6744186;0.91726154;0.91624063;0.897003173828125;2813;0.7277078;0.7085642;29;0;0;0;1
84.0;38;42;29;0.31868133;0.31868133;0.24870396;0.24870396;0.09699249267578125;2813;0.34762728;0.34762728;29;0;0;0;1
84.0;15;0;27;0.2967033;0.2967033;0.4795078;0.4795078;0.18700408935546875;2619;0.32365298;0.32365298;0;0;0;27;1
84.0;22;40;34;0.37362638;0.37362638;0.27178824;0.27178824;0.10599517822265625;2584;0.31932774;0.31932774;0;0;34;0;1
84.0;40;21;1;0.010989011;0.010989011;0.0;0.0;0.0;76;0.009391992;0.009391992;0;0;1;0;1
85.0;30;42;29;0.5686275;0.5686275;0.74142444;0.74142444;0.28099822998046875;2813;0.59914804;0.59914804;29;0;0;0;1
85.0;33;40;11;0.21568628;0.21568628;0.007911265;0.007911265;0.00299835205078125;836;0.17806177;0.17806177;0;0;11;0;1
85.0;40;21;1;0.019607844;0.019607844;0.0026370883;0.0026370883;0.00099945068359375;76;0.016187433;0.016187433;0;0;1;0;1
85.0;11;0;10;0.19607843;0.19607843;0.24802722;0.24802722;0.09400177001953125;970;0.20660277;0.20660277;0;0;0;42;1
86.0;11;0;19;0.3220339;0.3220339;0.4137058;0.4137058;0.1869964599609375;2005;0.39742318;0.39742318;0;0;0;61;1
86.0;37;40;38;0.6440678;0.6440678;0.41372266;0.41372266;0.18700408935546875;2888;0.57244796;0.57244796;0;0;38;0;1
86.0;40;21;1;0.016949153;0.016949153;0.0;0.0;0.0;76;0.01506442;0.01506442;0;0;1;0;1
86.0;35;30;1;0.016949153;0.016949153;0.17257152;0.17257152;0.0780029296875;76;0.01506442;0.01506442;0;0;1;0;1
87.0;35;30;2;0.010152284;0.12182741;0.0010746866;0.005373433;0.00099945068359375;152;0.010138065;0.121656775;0;0;2;0;1
87.0;30;28;69;0.35025382;0.35025382;0.6139906;0.6139906;0.5710067749023438;5244;0.3497632;0.3497632;0;0;69;0;1
87.0;20;0;1;0.005076142;0.005076142;0.0;0.0;0.0;97;0.006469686;0.006469686;0;0;0;1;1
87.0;28;39;76;0.3857868;0.3857868;0.25698137;0.25698137;0.23899078369140625;5776;0.38524646;0.38524646;0;0;76;0;1
87.0;29;30;22;0.11167513;0.12182741;0.0042987466;0.005373433;0.003997802734375;1672;0.11151871;0.121656775;0;0;22;0;1
87.0;39;41;25;0.12690355;0.12690355;0.1225799;0.1225799;0.1139984130859375;1900;0.12672581;0.12672581;0;0;25;0;1
87.0;41;21;2;0.010152284;0.010152284;0.0010746866;0.0010746866;0.00099945068359375;152;0.010138065;0.010138065;0;0;2;0;1
88.0;2;0;43;1.0;1.0;1.0;1.0;1.1379928588867188;4495;1.0;1.0;0;0;0;43;1
89.0;29;42;29;1.0;1.0;1.0;1.0;1.1350021362304688;2813;1.0;1.0;29;0;0;0;1
90.0;35;27;23;1.0;1.0;1.0;1.0;0.2220001220703125;2346;1.0;1.0;23;0;0;0;1
91.0;40;42;29;0.5272727;0.5272727;0.7579318;0.7579318;0.7170028686523438;2813;0.5272727;0.5272727;29;0;0;0;1
91.0;18;0;26;0.47272727;0.47272727;0.24206817;0.24206817;0.22899627685546875;2522;0.47272727;0.47272727;0;0;0;26;1
92.0;7;0;18;0.12162162;0.4662162;0.063520856;0.7206859;0.0780029296875;1845;0.13995297;0.54456496;0;0;0;18;1
92.0;38;29;5;0.033783782;0.033783782;0.0024416763;0.0024416763;0.00299835205078125;380;0.028825002;0.028825002;0;0;5;0;1
92.0;29;30;24;0.16216215;0.16216215;0.07003199;0.07003199;0.08599853515625;1824;0.13836001;0.13836001;0;0;24;0;1
92.0;30;28;35;0.23648648;0.23648648;0.07736324;0.07736324;0.095001220703125;2660;0.20177501;0.20177501;0;0;35;0;1
92.0;28;39;2;0.013513514;0.013513514;0.00081389205;0.00081389205;0.00099945068359375;152;0.011530001;0.011530001;0;0;2;0;1
92.0;39;41;12;0.08108108;0.08108108;0.0032555682;0.0032555682;0.003997802734375;912;0.069180004;0.069180004;0;0;12;0;1
92.0;41;21;1;0.006756757;0.006756757;0.12540773;0.12540773;0.15399932861328125;76;0.0057650004;0.0057650004;0;0;1;0;1
92.0;6;0;51;0.3445946;0.4662162;0.65716505;0.7206859;0.8069915771484375;5334;0.404612;0.54456496;0;0;0;51;1
93.0;9;0;62;0.48062015;0.48062015;0.7861138;0.7861138;0.4300079345703125;6392;0.5566005;0.5566005;0;0;0;62;1
93.0;33;40;67;0.51937985;0.51937985;0.21388622;0.21388622;0.11699676513671875;5092;0.44339952;0.44339952;0;0;67;0;1
94.0;33;40;47;0.25;0.45212767;0.15663204;0.29986417;0.11700439453125;3572;0.20737301;0.3750363;0;0;47;0;1
94.0;9;0;47;0.25;0.54787236;0.54218626;0.7001358;0.4050140380859375;4982;0.28923076;0.6249637;0;0;0;109;1
94.0;5;0;56;0.29787233;0.54787236;0.15794957;0.7001358;0.11798858642578125;5783;0.33573294;0.6249637;0;0;0;88;1
94.0;22;40;38;0.20212767;0.45212767;0.14323212;0.29986417;0.10699462890625;2888;0.16766328;0.3750363;0;0;38;0;1
95.0;22;40;12;0.115384616;0.5480769;0.011458606;0.36641333;0.00600433349609375;912;0.098872505;0.4696444;0;0;12;0;1
95.0;40;21;3;0.028846154;0.028846154;0.1488454;0.1488454;0.07799530029296875;228;0.024718126;0.024718126;0;0;3;0;1
95.0;9;0;44;0.42307693;0.42307693;0.48474127;0.48474127;0.25400543212890625;4664;0.50563747;0.50563747;0;0;0;153;1
95.0;37;40;35;0.33653846;0.5480769;0.34921813;0.36641333;0.18299102783203125;2660;0.28837815;0.4696444;0;0;35;0;1
95.0;33;40;10;0.09615385;0.5480769;0.005736583;0.36641333;0.0030059814453125;760;0.08239376;0.4696444;0;0;10;0;1
96.0;34;25;19;0.8636364;0.8636364;0.9938306;0.9938306;0.16100311279296875;1938;0.8636364;0.8636364;19;0;0;0;1
96.0;23;32;3;0.13636364;0.13636364;0.006169351;0.006169351;0.00099945068359375;306;0.13636364;0.13636364;3;0;0;0;1
97.0;19;0;1;0.012820513;0.61538464;0.0041130297;0.37858713;0.00099945068359375;97;0.012201258;0.61509436;0;0;0;1;1
97.0;26;27;30;0.3846154;0.3846154;0.6214129;0.6214129;0.1510009765625;3060;0.38490567;0.38490567;30;0;0;0;1
97.0;14;0;47;0.6025641;0.61538464;0.3744741;0.37858713;0.09099578857421875;4793;0.60289305;0.61509436;0;0;0;104;1
98.0;14;0;16;0.2962963;0.2962963;0.375;0.375;0.0839996337890625;1696;0.30437905;0.30437905;0;0;0;120;1
98.0;26;27;10;0.18518518;0.18518518;0.017847411;0.017847411;0.003997802734375;1020;0.18305814;0.18305814;10;0;0;0;1
98.0;36;31;28;0.5185185;0.5185185;0.6071526;0.6071526;0.1360015869140625;2856;0.5125628;0.5125628;28;0;0;0;1
100.0;27;26;25;0.3164557;0.3164557;0.5829164;0.5829164;0.23200225830078125;1900;0.3164557;0.3164557;0;0;25;0;1
100.0;26;24;24;0.30379745;0.30379745;0.20603064;0.20603064;0.082000732421875;1824;0.30379745;0.30379745;0;0;24;0;1
100.0;24;25;29;0.36708862;0.36708862;0.21105297;0.21105297;0.0839996337890625;2204;0.36708862;0.36708862;0;0;29;0;1
100.0;25;21;1;0.012658228;0.012658228;0.0;0.0;0.0;76;0.012658228;0.012658228;0;0;1;0;1
102.0;16;0;22;0.8148148;0.8148148;0.97756773;0.97756773;0.1309967041015625;2134;0.8071104;0.8071104;0;0;0;54;1
102.0;37;33;5;0.18518518;0.18518518;0.022432247;0.022432247;0.0030059814453125;510;0.19288956;0.19288956;5;0;0;0;1
103.0;4;0;1;0.03846154;1.0;0.4566863;1.0;0.0579986572265625;97;0.03846154;1.0;0;0;0;1;1
103.0;10;0;25;0.96153843;1.0;0.5433137;1.0;0.069000244140625;2425;0.96153843;1.0;0;0;0;54;1
104.0;17;0;86;1.0;1.0;1.0;1.0;0.42099761962890625;8900;1.0;1.0;0;0;0;195;1
105.0;17;0;65;0.69148934;0.69148934;0.38201904;0.38201904;0.191009521484375;6890;0.7100897;0.7100897;0;0;0;260;1
105.0;40;42;29;0.30851063;0.30851063;0.61798096;0.61798096;0.308990478515625;2813;0.28991035;0.28991035;29;0;0;0;1
106.0;40;21;3;0.21428572;0.21428572;0.93642527;0.93642527;0.05899810791015625;254;0.23302752;0.23302752;1;0;2;0;1
106.0;37;40;9;0.64285713;0.78571427;0.04771131;0.06357472;0.0030059814453125;684;0.62752295;0.7669725;0;0;9;0;1
106.0;33;40;2;0.14285715;0.78571427;0.015863406;0.06357472;0.00099945068359375;152;0.13944954;0.7669725;0;0;2;0;1
107.0;1;0;46;0.6216216;0.6216216;0.4358332;0.4358332;0.14600372314453125;4462;0.6770865;0.6770865;0;0;0;80;1
107.0;22;40;27;0.36486486;0.36486486;0.56118333;0.56118333;0.18799591064453125;2052;0.3113809;0.3113809;0;0;27;0;1
107.0;40;21;1;0.013513514;0.013513514;0.002983443;0.002983443;0.00099945068359375;76;0.011532625;0.011532625;0;0;1;0;1
108.0;24;26;10;0.29411766;0.29411766;0.2857143;0.2857143;0.003997802734375;1020;0.29134533;0.29134533;10;0;0;0;1
108.0;20;0;1;0.029411765;0.7058824;0.071428575;0.71428573;0.00099945068359375;97;0.02770637;0.70865464;0;0;0;2;1
108.0;11;0;23;0.6764706;0.7058824;0.64285713;0.71428573;0.00899505615234375;2384;0.6809483;0.70865464;0;0;0;84;1
109.0;16;0;32;0.8888889;0.9166667;0.98602146;0.9930107;0.14099884033203125;3104;0.88508695;0.91274595;0;0;0;86;1
109.0;13;0;1;0.027777778;0.9166667;0.006989276;0.9930107;0.00099945068359375;97;0.027658967;0.91274595;0;0;0;18;1
109.0;29;38;3;0.083333336;0.083333336;0.006989276;0.006989276;0.00099945068359375;306;0.08725406;0.08725406;3;0;0;0;1
110.0;26;24;6;0.16216215;0.16216215;0.014175955;0.014175955;0.0019989013671875;456;0.16216215;0.16216215;0;0;6;0;1
110.0;24;25;29;0.7837838;0.7837838;0.52478087;0.52478087;0.07399749755859375;2204;0.7837838;0.7837838;0;0;29;0;1
110.0;25;21;1;0.027027028;0.027027028;0.007142084;0.007142084;0.001007080078125;76;0.027027028;0.027027028;0;0;1;0;1
110.0;38;29;1;0.027027028;0.027027028;0.45390108;0.45390108;0.06400299072265625;76;0.027027028;0.027027028;0;0;1;0;1
111.0;38;29;6;0.049586777;0.049586777;0.0048167077;0.0048167077;0.0019989013671875;456;0.04889556;0.04889556;0;0;6;0;1
111.0;29;30;24;0.1983471;0.1983471;0.19037026;0.19037026;0.07900238037109375;1824;0.19558224;0.19558224;0;0;24;0;1
111.0;30;28;35;0.2892562;0.2892562;0.20241202;0.20241202;0.0839996337890625;2660;0.2852241;0.2852241;0;0;35;0;1
111.0;28;39;37;0.30578512;0.30578512;0.4385594;0.4385594;0.18199920654296875;2812;0.3015226;0.3015226;0;0;37;0;1
111.0;39;41;13;0.10743801;0.10743801;0.012041769;0.012041769;0.00499725341796875;988;0.10594038;0.10594038;0;0;13;0;1
111.0;41;21;1;0.008264462;0.008264462;0.0024083538;0.0024083538;0.00099945068359375;76;0.00814926;0.00814926;0;0;1;0;1
111.0;31;36;5;0.041322313;0.041322313;0.14939147;0.14939147;0.0619964599609375;510;0.054685824;0.054685824;5;0;0;0;1
112.0;31;36;16;1.0;1.0;1.0;1.0;3.4800033569335938;1632;1.0;1.0;16;0;0;0;1
115.0;38;29;2;1.0;1.0;1.0;1.0;0.06099700927734375;204;1.0;1.0;2;0;0;0;1
116.0;4;0;1;1.0;1.0;1.0;1.0;0.08899688720703125;97;1.0;1.0;0;0;0;2;1
117.0;15;0;4;0.15384616;1.0;0.007242371;1.0;0.00099945068359375;388;0.14407724;1.0;0;0;0;31;1
117.0;17;0;22;0.84615386;1.0;0.9927576;1.0;0.13700103759765625;2305;0.85592276;1.0;0;0;0;282;1
118.0;17;0;40;1.0;1.0;1.0;1.0;0.08499908447265625;4240;1.0;1.0;0;0;0;322;1
119.0;12;0;15;1.0;1.0;1.0;1.0;0.8089981079101562;1455;1.0;1.0;0;0;0;61;1
120.0;36;42;29;0.537037;0.537037;0.643408;0.643408;0.41500091552734375;2813;0.5270751;0.5270751;29;0;0;0;1
120.0;7;0;25;0.46296296;0.46296296;0.356592;0.356592;0.23000335693359375;2524;0.47292486;0.47292486;0;0;0;43;1
121.0;30;42;29;0.5;1.0;0.35877338;1.0;0.31500244140625;2813;0.5;1.0;29;0;0;0;1
121.0;29;42;29;0.5;1.0;0.6412266;1.0;0.5629959106445312;2813;0.5;1.0;29;0;0;0;1
122.0;41;36;3;1.0;1.0;1.0;1.0;0.00200653076171875;306;1.0;1.0;3;0;0;0;1
123.0;38;29;21;0.14285715;0.14285715;0.32014656;0.32014656;0.17800140380859375;1596;0.12742515;0.12742515;0;0;21;0;1
123.0;29;30;24;0.1632653;0.1632653;0.016191887;0.016191887;0.009002685546875;1824;0.14562874;0.14562874;0;0;24;0;1
123.0;30;28;35;0.23809524;0.23809524;0.30215707;0.30215707;0.167999267578125;2660;0.21237525;0.21237525;0;0;35;0;1
123.0;28;39;1;0.006802721;0.006802721;0.001797574;0.001797574;0.00099945068359375;76;0.006067864;0.006067864;0;0;1;0;1
123.0;39;41;13;0.088435374;0.088435374;0.00898787;0.00898787;0.00499725341796875;988;0.07888223;0.07888223;0;0;13;0;1
123.0;41;21;1;0.006802721;0.006802721;0.0;0.0;0.0;76;0.006067864;0.006067864;0;0;1;0;1
123.0;8;0;52;0.3537415;0.3537415;0.35071903;0.35071903;0.19499969482421875;5305;0.4235529;0.4235529;0;0;0;109;1
124.0;8;0;48;0.37209302;0.37209302;0.29050833;0.29050833;0.19899749755859375;5088;0.452508;0.452508;0;0;0;157;1
124.0;29;30;9;0.069767445;0.093023255;0.14160652;0.14306559;0.0970001220703125;684;0.060832445;0.081109926;0;0;9;0;1
124.0;30;28;35;0.27131784;0.27131784;0.27591777;0.27591777;0.18900299072265625;2660;0.23657061;0.23657061;0;0;35;0;1
124.0;28;39;34;0.2635659;0.2635659;0.29050833;0.29050833;0.19899749755859375;2584;0.22981146;0.22981146;0;0;34;0;1
124.0;35;30;3;0.023255814;0.093023255;0.0014590573;0.14306559;0.00099945068359375;228;0.020277482;0.081109926;0;0;3;0;1
125.0;35;30;25;0.15625;0.15625;0.17571998;0.17571998;0.1100006103515625;1900;0.15625;0.15625;0;0;25;0;1
125.0;39;41;25;0.15625;0.15625;0.009579408;0.009579408;0.0059967041015625;1900;0.15625;0.15625;0;0;25;0;1
125.0;41;21;2;0.0125;0.0125;0.0;0.0;0.0;152;0.0125;0.0125;0;0;2;0;1
125.0;30;28;36;0.225;0.225;0.3290758;0.3290758;0.20600128173828125;2736;0.225;0.225;0;0;36;0;1
125.0;28;39;72;0.45;0.45;0.4856248;0.4856248;0.3040008544921875;5472;0.45;0.45;0;0;72;0;1
126.0;36;41;27;0.509434;0.509434;0.2235991;0.2235991;0.1439971923828125;2052;0.438649;0.438649;0;0;27;0;1
126.0;41;21;1;0.018867925;0.018867925;0.5760929;0.5760929;0.371002197265625;76;0.01624626;0.01624626;0;0;1;0;1
126.0;39;28;25;0.4716981;0.4716981;0.20030802;0.20030802;0.128997802734375;2550;0.54510474;0.54510474;25;0;0;0;1
127.0;18;0;22;0.43137255;0.43137255;0.07082591;0.07082591;0.1009979248046875;2134;0.43137255;0.43137255;0;0;0;48;1
127.0;25;42;29;0.5686275;0.5686275;0.92917407;0.92917407;1.3250045776367188;2813;0.5686275;0.5686275;29;0;0;0;1
128.0;24;25;21;0.95454544;0.95454544;0.9858156;0.9858156;0.0699920654296875;1596;0.95454544;0.95454544;0;0;21;0;1
128.0;25;21;1;0.045454547;0.045454547;0.014184397;0.014184397;0.001007080078125;76;0.045454547;0.045454547;0;0;1;0;1
